"player_name","position","season","platform","week","passing_yards","pass_touchdown","complete_pass","incomplete_pass","rushing_yards","rush_touchdown","first_down_rush","rush_attempt","receiving_yards","first_down_pass","yards_gained","touchdown","first_down","fumble_lost","two_point_attempt","return_yards","return_touchdown","reception","targets","pass_2pt_conversion","rush_2pt_conversion","receiving_2pt_conversion","passing_yards_points","passing_td_points","passing_2pt_points","rushing_yards_points","rushing_td_points","rushing_first_down_points","rushing_attempt_points","rushing_2pt_points","receiving_yards_points","receiving_td_points","receiving_first_down_points","receiving_2pt_points","receptions_points","target_points","sack_points","tackle_points","assisted_tackle_points","tackle_for_loss_points","forced_fumble_points","fumble_recovery_points","interception_points","pass_defended_points","safety_points","block_points","fumble_recovery_td_points","total_points"
"Tony Pollard","RB",2023,"sleeper",146,295,0,53,12,935,5,52,236,295,11,1232,5,64,1,1,0,0,42,65,0,1,0,0,0,0,93.5,30,52,118,2,29.5,0,11,0,105,0,0,0,0,0,0,0,0,0,0,0,0,441
"Tony Pollard","RB",2024,"sleeper",131,238,0,41,15,1017,5,50,239,238,9,1257,5,60,2,1,4,0,35,56,0,1,0,0,0,0,101.7,30,50,119.5,2,23.8,0,9,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,423.5
"Tony Romo","QB",2014,"sleeper",133,3705,34,304,121,76,0,4,12,3705,189,3566,35,197,7,0,126,1,0,0,0,0,0,148.2,204,0,7.6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.8
"Tony Romo","QB",2015,"sleeper",26,884,5,83,31,15,0,1,2,884,46,864,8,48,2,0,122,3,0,0,0,0,0,35.36,30,0,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.86
"Tony Romo","QB",2016,"sleeper",17,29,1,3,1,0,0,0,0,29,3,29,1,3,0,0,0,0,0,0,0,0,0,1.16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16
"Tony Washington","WR",2015,"sleeper",4,0,0,0,0,8,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
"Tony Washington","WR",2016,"sleeper",17,9,0,1,0,0,0,0,0,9,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"Torrey Smith","WR",2014,"sleeper",128,767,11,49,37,0,0,0,0,767,38,767,11,38,0,0,90,0,49,86,0,0,0,0,0,0,0,0,0,0,0,76.7,66,38,0,122.5,0,0,0,0,0,0,0,0,0,0,0,0,303.2
"Torrey Smith","WR",2015,"sleeper",143,663,4,33,28,0,0,0,0,663,23,665,4,23,0,1,0,0,32,61,0,0,1,0,0,0,0,0,0,0,0,66.3,24,23,2,80,0,0,0,0,0,0,0,0,0,0,0,0,195.3
"Torrey Smith","WR",2016,"sleeper",86,267,3,20,26,0,0,0,0,267,14,267,3,14,0,0,66,0,19,46,0,0,0,0,0,0,0,0,0,0,0,26.7,18,14,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,106.2
"Torrey Smith","WR",2017,"sleeper",143,430,2,36,31,-3,0,0,1,430,11,427,2,11,0,0,9,0,36,67,0,0,0,0,0,0,-0.3,0,0,0.5,0,43,12,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0,156.2
"Torrey Smith","WR",2018,"sleeper",57,190,2,17,14,0,0,0,0,190,12,192,2,12,0,1,0,0,17,31,0,0,1,0,0,0,0,0,0,0,0,19,12,12,2,42.5,0,0,0,0,0,0,0,0,0,0,0,0,87.5
"Tra Carson","RB",2019,"sleeper",13,18,0,4,0,48,0,3,18,18,0,66,0,3,0,0,0,0,3,4,0,0,0,0,0,0,4.8,0,3,9,0,1.8,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,26.1
"Trace McSorley","QB",2019,"sleeper",17,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
"Trace McSorley","QB",2020,"sleeper",26,90,1,3,7,17,0,2,5,90,2,107,1,4,0,0,0,0,0,0,0,0,0,3.6,6,0,1.7,0,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8
"Trace McSorley","QB",2022,"sleeper",43,383,0,39,30,48,0,2,12,383,16,404,0,18,2,1,20,0,0,0,0,0,0,15.32,0,0,4.8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.12
"Tramon Williams","CB",2015,"sleeper",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Travaris Cadet","RB",2014,"sleeper",116,296,1,38,12,32,0,1,10,296,15,328,1,16,2,0,364,0,36,50,0,0,0,0,0,0,3.2,0,1,5,0,29.6,6,15,0,90,0,0,0,0,0,0,0,0,0,0,0,0,149.8
"Travaris Cadet","RB",2015,"sleeper",77,214,1,17,6,28,0,0,11,214,9,242,1,9,1,0,95,0,17,22,0,0,0,0,0,0,2.8,0,0,5.5,0,21.4,6,9,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,87.2
"Travaris Cadet","RB",2016,"sleeper",125,281,4,40,13,19,0,1,4,281,18,300,4,19,0,0,144,0,38,53,0,0,0,0,0,0,1.9,0,1,2,0,28.1,24,18,0,95,0,0,0,0,0,0,0,0,0,0,0,0,170
"Travaris Cadet","RB",2017,"sleeper",87,119,0,16,3,96,0,6,23,119,3,215,0,9,0,0,0,0,15,19,0,0,0,0,0,0,9.6,0,6,11.5,0,11.9,0,3,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,79.5
"Travaris Cadet","RB",2018,"sleeper",17,5,0,1,0,17,0,0,11,5,0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.7,0,0,5.5,0,0.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,10.2
"Travis Benjamin","WR",2014,"sleeper",149,314,3,18,26,11,0,1,3,314,14,325,3,15,1,0,406,0,18,44,0,0,0,0,0,0,1.1,0,1,1.5,0,31.4,18,14,0,45,0,0,0,0,0,0,0,0,0,0,0,0,112
"Travis Benjamin","WR",2015,"sleeper",142,966,5,68,54,12,0,1,4,966,39,978,7,40,2,2,394,2,67,122,0,0,0,0,0,0,1.2,0,1,2,0,96.6,36,39,0,167.5,0,0,0,0,0,0,0,0,0,0,0,0,343.3
"Travis Benjamin","WR",2016,"sleeper",115,677,4,47,27,-3,0,0,2,677,26,674,4,26,3,0,111,0,44,73,0,0,0,0,0,0,-0.3,0,0,1,0,67.7,24,26,0,110,0,0,0,0,0,0,0,0,0,0,0,0,228.4
"Travis Benjamin","WR",2017,"sleeper",144,567,4,34,27,96,0,5,13,567,20,663,5,27,0,0,326,1,32,61,0,0,0,0,0,0,9.6,0,5,6.5,0,56.7,24,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,201.8
"Travis Benjamin","WR",2018,"sleeper",129,186,1,12,10,41,0,2,7,186,9,227,1,11,0,0,75,0,11,22,0,0,0,0,0,0,4.1,0,2,3.5,0,18.6,6,9,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,70.7
"Travis Benjamin","WR",2019,"sleeper",17,30,0,6,10,0,0,0,0,30,3,30,0,3,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16
"Travis Benjamin","WR",2021,"sleeper",49,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,74,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Travis Etienne","RB",2022,"sleeper",142,297,0,33,10,1108,5,51,214,297,14,1407,5,65,3,1,0,0,27,43,0,1,0,0,0,0,110.8,30,51,107,2,29.7,0,14,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,412
"Travis Etienne","RB",2023,"sleeper",144,446,1,53,14,951,11,49,253,446,22,1401,12,72,0,2,0,0,49,67,0,2,0,0,0,0,95.1,66,49,126.5,4,44.6,6,22,0,122.5,0,0,0,0,0,0,0,0,0,0,0,0,535.7
"Travis Etienne","RB",2024,"sleeper",126,225,0,36,10,527,2,28,137,225,11,752,2,41,1,0,0,0,31,46,0,0,0,0,0,0,52.7,12,28,68.5,0,22.5,0,11,0,77.5,0,0,0,0,0,0,0,0,0,0,0,0,272.2
"Travis Fulgham","WR",2019,"sleeper",33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Travis Fulgham","WR",2020,"sleeper",124,539,4,38,28,0,0,0,0,539,26,539,4,26,0,0,0,0,38,66,0,0,0,0,0,0,0,0,0,0,0,53.9,24,26,0,95,0,0,0,0,0,0,0,0,0,0,0,0,198.9
"Travis Homer","RB",2019,"sleeper",73,56,0,11,2,114,0,6,18,56,3,170,0,9,0,0,109,0,8,13,0,0,0,0,0,0,11.4,0,6,9,0,5.6,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,55
"Travis Homer","RB",2020,"sleeper",49,90,1,9,1,88,0,2,25,90,4,178,1,6,0,0,291,0,9,10,0,0,0,0,0,0,8.8,0,2,12.5,0,9,6,4,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,64.8
"Travis Homer","RB",2021,"sleeper",86,138,0,15,2,173,1,7,20,138,7,311,2,15,0,0,44,1,15,17,0,0,0,0,0,0,17.3,6,7,10,0,13.8,0,7,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,98.6
"Travis Homer","RB",2022,"sleeper",64,157,1,16,2,74,0,4,19,157,7,231,1,11,1,0,0,0,16,18,0,0,0,0,0,0,7.4,0,4,9.5,0,15.7,6,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,89.6
"Travis Homer","RB",2023,"sleeper",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Travis Homer","RB",2024,"sleeper",32,11,0,3,0,23,0,2,6,11,0,34,0,2,0,0,29,0,3,3,0,0,0,0,0,0,2.3,0,2,3,0,1.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,15.9
"Travis Kelce","TE",2014,"sleeper",147,862,5,67,20,0,0,0,0,862,45,862,5,47,3,0,0,0,67,87,0,0,0,0,0,0,0,0,0,0,0,86.2,30,45,0,234.5,0,0,0,0,0,0,0,0,0,0,0,0,395.7
"Travis Kelce","TE",2015,"sleeper",144,875,5,72,30,0,0,0,0,875,40,879,5,40,2,2,46,0,70,102,0,0,2,0,0,0,0,0,0,0,0,87.5,30,40,4,245,0,0,0,0,0,0,0,0,0,0,0,0,406.5
"Travis Kelce","TE",2016,"sleeper",148,1125,4,85,32,-5,0,0,1,1125,55,1122,4,55,0,1,0,0,82,117,0,0,1,0,0,0,-0.5,0,0,0.5,0,112.5,24,55,2,287,0,0,0,0,0,0,0,0,0,0,0,0,480.5
"Travis Kelce","TE",2017,"sleeper",126,1038,8,83,36,7,0,2,2,1038,55,1045,8,57,0,0,11,0,82,119,0,0,0,0,0,0,0.7,0,2,1,0,103.8,48,55,0,287,0,0,0,0,0,0,0,0,0,0,0,0,497.5
"Travis Kelce","TE",2018,"sleeper",141,1336,10,103,44,0,0,0,0,1336,68,1336,10,68,1,1,27,0,102,147,0,0,0,0,0,0,0,0,0,0,0,133.6,60,68,0,357,0,0,0,0,0,0,0,0,0,0,0,0,618.6
"Travis Kelce","TE",2019,"sleeper",141,1252,5,97,39,4,1,1,1,1229,66,1256,6,68,1,0,0,0,94,136,0,0,0,0,0,0,0.4,6,1,0.5,0,122.9,30,66,0,329,0,0,0,0,0,0,0,0,0,0,0,0,555.8
"Travis Kelce","TE",2020,"sleeper",126,1420,11,106,38,0,0,0,0,1420,80,1422,11,80,1,1,113,0,104,142,0,0,1,0.16,0,0,0,0,0,0,0,141.6,66,79,2,364,0,0,0,0,0,0,0,0,0,0,0,0,652.76
"Travis Kelce","TE",2021,"sleeper",125,1100,8,88,36,3,1,1,2,1091,60,1103,9,63,1,0,46,0,87,124,0,0,0,0,0,0,0.3,6,1,1,0,109.1,48,60,0,304.5,0,0,0,0,0,0,0,0,0,0,0,0,529.9
"Travis Kelce","TE",2022,"sleeper",145,1300,12,104,38,5,0,1,2,1300,76,1307,12,77,1,1,4,0,102,142,0,0,1,0,0,0,0.5,0,1,1,0,130,72,76,2,357,0,0,0,0,0,0,0,0,0,0,0,0,639.5
"Travis Kelce","TE",2023,"sleeper",142,991,5,93,26,0,0,0,0,984,51,991,5,51,1,0,5,0,91,119,0,0,0,0,0,0,0,0,0,0,0,98.4,30,51,0,318.5,0,0,0,0,0,0,0,0,0,0,0,0,497.9
"Travis Kelce","TE",2024,"sleeper",147,848,3,97,32,1,0,0,1,823,47,849,3,47,1,1,53,0,93,129,0,0,0,0,0,0,0.1,0,0,0.5,0,82.3,18,47,0,325.5,0,0,0,0,0,0,0,0,0,0,0,0,473.4
"Travis Rudolph","WR",2017,"sleeper",69,101,0,8,12,0,0,0,0,101,4,101,0,4,0,1,1,0,8,20,0,0,0,0,0,0,0,0,0,0,0,10.1,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,34.1
"Trayveon Williams","RB",2020,"sleeper",84,30,0,5,0,157,0,5,26,30,1,187,1,6,1,0,0,1,4,5,0,0,0,0,0,0,15.7,0,5,13,0,3,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,47.7
"Trayveon Williams","RB",2021,"sleeper",6,0,0,0,0,13,0,1,6,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
"Trayveon Williams","RB",2022,"sleeper",81,30,0,2,1,30,0,1,6,30,1,60,0,2,0,0,308,0,2,3,0,0,0,0,0,0,3,0,1,3,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16
"Trayveon Williams","RB",2023,"sleeper",130,10,0,7,2,71,0,2,14,10,0,81,0,2,0,0,290,0,5,9,0,0,0,0,0,0,7.1,0,2,7,0,1,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,29.6
"Trayveon Williams","RB",2024,"sleeper",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tre Madden","RB",2017,"sleeper",15,65,0,2,0,0,0,0,0,65,1,65,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6.5,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,10
"Tre Madden","RB",2018,"sleeper",29,35,0,2,1,3,0,1,3,35,1,38,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0.3,0,1,1.5,0,3.5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12.3
"Tre Mason","RB",2014,"sleeper",138,148,1,16,9,765,4,37,179,148,8,913,5,45,1,0,8,0,15,25,0,0,0,0,0,0,76.5,24,37,89.5,0,14.8,6,8,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,293.3
"Tre Mason","RB",2015,"sleeper",128,88,0,18,3,207,1,10,75,88,4,295,1,15,1,0,0,0,15,21,0,0,0,0,0,0,20.7,6,10,37.5,0,8.8,0,4,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,124.5
"Tre McBride","WR",2015,"sleeper",87,8,1,2,2,8,0,0,1,8,1,16,1,2,0,0,190,0,2,4,0,0,0,0,0,0,0.8,0,0,0.5,0,0.8,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14.1
"Tre McBride","WR",2017,"sleeper",46,144,0,8,5,0,0,0,0,144,6,144,0,6,0,0,84,0,8,13,0,0,0,0,0,0,0,0,0,0,0,14.4,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40.4
"Tre Tucker","WR",2023,"sleeper",124,252,2,14,13,66,0,3,9,252,9,318,2,12,0,0,3,0,13,27,0,0,0,0,0,0,6.6,0,3,4.5,0,25.2,12,9,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,92.8
"Tre Tucker","WR",2024,"sleeper",143,515,3,44,32,44,1,3,9,515,23,559,4,26,0,0,72,0,42,76,0,0,0,0,0,0,4.4,6,3,4.5,0,51.5,18,23,0,105,0,0,0,0,0,0,0,0,0,0,0,0,215.4
"Tre' McKitty","TE",2021,"sleeper",71,45,0,6,1,0,0,0,0,45,3,45,0,3,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,4.5,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,28.5
"Tre' McKitty","TE",2022,"sleeper",63,72,0,10,7,0,0,0,0,72,0,72,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,42.2
"Tre'Quan Smith","WR",2018,"sleeper",122,427,5,28,16,0,0,0,0,427,23,427,5,23,0,0,0,0,28,44,0,0,0,0,0,0,0,0,0,0,0,42.7,30,23,0,70,0,0,0,0,0,0,0,0,0,0,0,0,165.7
"Tre'Quan Smith","WR",2019,"sleeper",111,234,5,18,6,0,0,0,0,234,17,234,5,17,0,1,0,0,18,24,0,0,0,0,0,0,0,0,0,0,0,23.4,30,17,0,45,0,0,0,0,0,0,0,0,0,0,0,0,115.4
"Tre'Quan Smith","WR",2020,"sleeper",103,448,4,34,16,3,0,0,1,448,22,451,4,22,0,0,0,0,34,50,0,0,0,0,0,0,0.3,0,0,0.5,0,44.8,24,22,0,85,0,0,0,0,0,0,0,0,0,0,0,0,176.6
"Tre'Quan Smith","WR",2021,"sleeper",99,301,2,27,15,0,0,0,0,301,14,301,2,14,0,1,8,0,27,42,0,0,0,0,0,0,0,0,0,0,0,30.1,12,14,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,123.6
"Tre'Quan Smith","WR",2022,"sleeper",54,272,1,18,6,0,0,0,0,272,14,272,1,14,0,0,5,0,18,24,0,0,0,0,0,0,0,0,0,0,0,27.2,6,14,0,45,0,0,0,0,0,0,0,0,0,0,0,0,92.2
"Tremon Smith","WR",2019,"sleeper",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trent Richardson","RB",2014,"sleeper",135,229,0,27,7,519,3,25,159,229,9,748,3,36,1,0,0,0,22,34,0,0,0,0,0,0,51.9,18,25,79.5,0,22.9,0,9,0,55,0,0,0,0,0,0,0,0,0,0,0,0,261.3
"Trent Sherfield","WR",2018,"sleeper",98,210,1,19,7,0,0,0,0,210,11,210,2,12,0,0,72,1,19,26,0,0,0,0,0,0,0,0,0,0,0,21,12,11,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,91.5
"Trent Sherfield","WR",2019,"sleeper",52,80,0,4,8,0,0,0,0,80,4,80,0,4,0,0,15,0,4,12,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22
"Trent Sherfield","WR",2020,"sleeper",22,50,0,5,1,0,0,0,0,50,2,50,1,2,0,0,84,1,5,6,0,0,0,0,0,0,0,0,0,0,0,5,6,2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,25.5
"Trent Sherfield","WR",2021,"sleeper",71,74,1,8,10,0,0,0,0,74,6,74,1,6,0,0,3,0,8,18,0,0,0,0,0,0,0,0,0,0,0,7.4,6,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,39.4
"Trent Sherfield","WR",2022,"sleeper",142,417,2,30,19,0,0,0,0,417,18,417,3,18,0,0,45,1,29,49,0,0,0,0,0,0,0,0,0,0,0,41.7,18,18,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,150.2
"Trent Sherfield","WR",2023,"sleeper",71,62,0,8,9,0,0,0,0,62,2,62,0,3,0,0,4,0,8,17,0,0,0,0,0,0,0,0,0,0,0,6.2,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,28.2
"Trent Sherfield","WR",2024,"sleeper",62,83,1,8,0,0,0,0,0,83,4,83,1,4,0,0,25,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8.3,6,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,38.3
"Trent Taylor","WR",2017,"sleeper",132,430,2,43,14,0,0,0,0,430,27,430,2,27,1,1,307,0,43,57,0,0,0,0,0,0,0,0,0,0,0,43,12,27,0,107.5,0,0,0,0,0,0,0,0,0,0,0,0,189.5
"Trent Taylor","WR",2018,"sleeper",115,215,1,26,12,0,0,0,0,215,11,217,1,11,0,1,107,0,26,38,0,0,1,0,0,0,0,0,0,0,0,21.5,6,11,2,65,0,0,0,0,0,0,0,0,0,0,0,0,105.5
"Trent Taylor","WR",2020,"sleeper",82,86,0,10,10,0,0,0,0,86,5,86,0,5,0,0,133,0,9,20,0,0,0,0,0,0,0,0,0,0,0,8.6,0,5,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,36.1
"Trent Taylor","WR",2021,"sleeper",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trent Taylor","WR",2022,"sleeper",126,62,0,6,4,15,0,0,4,62,1,77,0,1,1,0,343,0,6,10,0,0,0,0,0,0,1.5,0,0,2,0,6.2,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,25.7
"Trent Taylor","WR",2023,"sleeper",137,0,0,0,2,-2,0,0,1,0,0,-2,0,0,1,0,188,0,0,2,0,0,0,0,0,0,-0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"Trent Taylor","WR",2024,"sleeper",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trenton Cannon","RB",2018,"sleeper",127,144,0,17,7,113,1,7,38,144,4,257,1,11,0,0,49,0,15,24,0,0,0,0,0,0,11.3,6,7,19,0,14.4,0,4,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,99.2
"Trenton Cannon","RB",2019,"sleeper",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trenton Cannon","RB",2020,"sleeper",102,16,0,3,0,33,0,2,10,16,1,49,0,3,0,1,298,0,2,3,0,0,0,0,0,0,3.3,0,2,5,0,1.6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17.9
"Trenton Cannon","RB",2021,"sleeper",55,0,0,0,0,4,0,0,3,0,0,4,0,0,1,0,328,0,0,0,0,0,0,0,0,0,0.4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
"Trenton Cannon","RB",2022,"sleeper",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trenton Irwin","WR",2020,"sleeper",16,5,0,1,1,0,0,0,0,5,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3
"Trenton Irwin","WR",2021,"sleeper",30,25,0,1,0,0,0,0,0,25,1,25,0,1,0,0,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,6
"Trenton Irwin","WR",2022,"sleeper",98,219,4,14,7,11,0,1,1,219,11,230,4,12,0,0,0,0,14,21,0,0,0,0,0,0,1.1,0,1,0.5,0,21.9,24,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,94.5
"Trenton Irwin","WR",2023,"sleeper",111,282,1,23,6,0,0,0,0,282,14,282,1,14,0,0,108,0,21,29,0,0,0,0,0,0,0,0,0,0,0,28.2,6,14,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,100.7
"Trenton Irwin","WR",2024,"sleeper",41,15,0,3,7,0,0,0,0,15,1,15,0,1,0,0,56,0,3,10,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,10
"Trestan Ebner","RB",2022,"sleeper",81,17,0,2,4,54,0,2,24,8,0,71,0,2,1,0,226,0,2,6,0,0,0,0,0,0,5.4,0,2,12,0,0.8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25.2
"Trevon Wesco","TE",2019,"sleeper",43,47,0,2,1,2,0,1,1,47,2,49,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0.2,0,1,0.5,0,4.7,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15.4
"Trevon Wesco","TE",2020,"sleeper",12,5,0,1,1,0,0,0,1,5,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,4.5
"Trevon Wesco","TE",2021,"sleeper",35,35,0,3,2,0,0,0,0,35,2,35,0,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,2,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,16
"Trevon Wesco","TE",2022,"sleeper",35,26,0,2,2,0,0,0,0,26,1,28,0,1,0,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,2.6,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,12.6
"Trevon Wesco","TE",2023,"sleeper",20,21,0,1,2,0,0,0,0,21,1,21,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2.1,0,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,6.6
"Trevone Boykin","QB",2016,"sleeper",44,145,1,13,4,6,0,1,5,145,8,146,1,9,0,0,4,0,0,0,0,0,0,5.8,6,0,0.6,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9
"Trevor Davis","WR",2016,"sleeper",50,24,1,3,4,0,0,0,0,24,2,24,1,2,1,0,179,0,3,7,0,0,0,0,0,0,0,0,0,0,0,2.4,6,2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,17.9
"Trevor Davis","WR",2017,"sleeper",140,70,0,5,2,13,0,0,2,70,2,83,0,2,0,0,996,0,5,7,0,0,0,0,0,0,1.3,0,0,1,0,7,0,2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,23.8
"Trevor Davis","WR",2018,"sleeper",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
